anio_mes,hectareas_bosques_nativos,avg_temp,avg_humidity,avg_rain,avg_wind_speed,riesgo_incendio,riesgo_incendio_num
2009-5,92.33453872846745,15.69032258064516,64.88064516129033,0.5980322580645161,22.51935483870968,bajo,1
2009-6,139.0885720614122,11.736666666666668,52.24,0.0,26.986666666666668,bajo,1
2009-7,422.37481462483925,9.912903225806451,49.26774193548387,3.1965483870967746,26.841935483870962,medio,2
2009-8,1465.4778775408697,15.98709677419355,37.009677419354844,0.0,32.225806451612904,alto,3
2009-9,2327.201142755,13.856666666666666,51.559999999999995,0.5230333333333334,31.30333333333333,alto,3
2009-10,1506.1159594782062,20.316129032258065,34.980645161290326,0.3354838709677419,36.78709677419356,alto,3
2009-11,1322.0421498156156,22.936666666666667,54.366666666666674,3.9052333333333333,33.86,medio,2
2009-12,4109.19141037448,22.332258064516125,69.43870967741935,7.5902258064516115,28.083870967741934,alto,3
2010-1,708.8084477137517,24.590322580645157,62.254838709677415,2.6583225806451614,30.183870967741935,medio,2
2010-2,264.2833242792693,22.99642857142857,80.21785714285714,5.707000000000001,25.49285714285714,medio,2
2010-3,90.3702804428331,22.33225806451613,74.09677419354838,13.466677419354838,23.92903225806451,bajo,1
2010-4,7.954850452508908,16.60333333333333,66.28333333333333,1.2551999999999999,22.643333333333334,bajo,1
2010-5,9.421633384238156,13.203225806451611,64.6258064516129,0.9662258064516128,23.516129032258068,bajo,1
2010-6,14.192322309136058,11.479999999999999,62.91,0.2094,23.423333333333336,bajo,1
2010-7,43.09828920934317,9.63225806451613,50.567741935483866,0.01,28.7258064516129,bajo,1
2010-8,149.53445899053017,11.541935483870969,49.15161290322582,0.0013548387096774194,27.277419354838706,bajo,1
2010-9,237.46299359220964,15.43,54.92333333333333,2.348066666666667,30.290000000000003,medio,2
2010-10,153.68108835289866,17.280645161290323,55.63870967741935,1.3110967741935484,30.519354838709678,bajo,1
2010-11,134.8985615307197,20.866666666666667,52.66,1.4557000000000002,28.51333333333333,bajo,1
2010-12,419.29374974256143,24.46451612903226,50.667741935483875,6.6664516129032245,28.12580645161291,medio,2
2011-1,7798.797470613151,24.674193548387098,58.896774193548396,2.628774193548387,27.63548387096774,alto,3
2011-2,2907.826687961204,21.996428571428574,70.69642857142857,6.023678571428571,24.49642857142857,alto,3
2011-3,994.3159069413196,20.62258064516129,64.26774193548388,1.3554193548387097,26.548387096774196,medio,2
